,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
134,Starside Groove,Mondo Loops,spotify:track:7DGLQE6xCLVtlXiNZP00ee,0.904,https://api.spotify.com/v1/audio-analysis/7DGLQE6xCLVtlXiNZP00ee,0.628,198000,0.177,7DGLQE6xCLVtlXiNZP00ee,0.93,3,0.103,-17.225,0,0.0365,80.011,4,https://api.spotify.com/v1/tracks/7DGLQE6xCLVtlXiNZP00ee,audio_features,0.34
135,Walls,Elior,spotify:track:2ULFsycu7McEBNW7DviMNx,0.949,https://api.spotify.com/v1/audio-analysis/2ULFsycu7McEBNW7DviMNx,0.353,118604,0.0843,2ULFsycu7McEBNW7DviMNx,0.887,0,0.0893,-21.191,1,0.0313,67.695,4,https://api.spotify.com/v1/tracks/2ULFsycu7McEBNW7DviMNx,audio_features,0.0395
136,Tetra,Monma,spotify:track:0Vti6X6jhiEZpTxGLhLr6y,0.74,https://api.spotify.com/v1/audio-analysis/0Vti6X6jhiEZpTxGLhLr6y,0.702,195429,0.143,0Vti6X6jhiEZpTxGLhLr6y,0.881,10,0.0979,-9.495,1,0.0799,140.145,4,https://api.spotify.com/v1/tracks/0Vti6X6jhiEZpTxGLhLr6y,audio_features,0.264
137,Left Alone,Kanisan,spotify:track:0PBIGtsUuR6Z1pQb2jvlgR,0.231,https://api.spotify.com/v1/audio-analysis/0PBIGtsUuR6Z1pQb2jvlgR,0.616,162462,0.0868,0PBIGtsUuR6Z1pQb2jvlgR,0.838,10,0.101,-14.226,0,0.0486,167.805,4,https://api.spotify.com/v1/tracks/0PBIGtsUuR6Z1pQb2jvlgR,audio_features,0.184
138,Enjoy,C4C,spotify:track:6QZcVsyRJBMXTHWNidmly5,0.463,https://api.spotify.com/v1/audio-analysis/6QZcVsyRJBMXTHWNidmly5,0.716,125740,0.0498,6QZcVsyRJBMXTHWNidmly5,0.851,0,0.0748,-15.176,1,0.0881,136.023,4,https://api.spotify.com/v1/tracks/6QZcVsyRJBMXTHWNidmly5,audio_features,0.466
139,Evoke,dryhope,spotify:track:6s0DisSf7SEZWmXJKh0BdF,0.076,https://api.spotify.com/v1/audio-analysis/6s0DisSf7SEZWmXJKh0BdF,0.677,166154,0.229,6s0DisSf7SEZWmXJKh0BdF,0.912,1,0.0975,-19.262,1,0.104,77.998,4,https://api.spotify.com/v1/tracks/6s0DisSf7SEZWmXJKh0BdF,audio_features,0.0857
140,Sixth Station,Anbuu,spotify:track:1YHkVmykQ0vM1LCtvklny2,0.741,https://api.spotify.com/v1/audio-analysis/1YHkVmykQ0vM1LCtvklny2,0.843,161429,0.352,1YHkVmykQ0vM1LCtvklny2,0.922,6,0.112,-10.045,0,0.14,83.961,4,https://api.spotify.com/v1/tracks/1YHkVmykQ0vM1LCtvklny2,audio_features,0.262
141,Missing You,Purrple Cat,spotify:track:5EqbSPfUfIZ5AYSr0Zlj7f,0.747,https://api.spotify.com/v1/audio-analysis/5EqbSPfUfIZ5AYSr0Zlj7f,0.822,227510,0.266,5EqbSPfUfIZ5AYSr0Zlj7f,0.935,8,0.109,-12.643,1,0.0554,120.015,4,https://api.spotify.com/v1/tracks/5EqbSPfUfIZ5AYSr0Zlj7f,audio_features,0.0767
142,Quilted Dreams,Kainbeats,spotify:track:36mNaqxxmYvscr4cdrC5vy,0.884,https://api.spotify.com/v1/audio-analysis/36mNaqxxmYvscr4cdrC5vy,0.682,121250,0.165,36mNaqxxmYvscr4cdrC5vy,0.903,5,0.129,-11.136,1,0.102,144.111,4,https://api.spotify.com/v1/tracks/36mNaqxxmYvscr4cdrC5vy,audio_features,0.274
143,Far Away,Mila Coolness,spotify:track:0R1BXxdZMw2wnrm6OcXx6s,0.933,https://api.spotify.com/v1/audio-analysis/0R1BXxdZMw2wnrm6OcXx6s,0.502,159000,0.143,0R1BXxdZMw2wnrm6OcXx6s,0.906,11,0.106,-26.551,1,0.036,80.082,1,https://api.spotify.com/v1/tracks/0R1BXxdZMw2wnrm6OcXx6s,audio_features,0.169
